-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
0.178046301,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
0.182930306,1.78741E-07
0.019316139,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
0.173162296,1.78741E-07
0.011990131,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
0.124322243,1.78741E-07
0.09990222,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
0.175604299,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
-0.005103886,1.78741E-07
